Origin,Destin,FltNum,DepDate,BookedLoad,analystName,TgtLoad,bookedPlf,actualbookedPlf,Variance,endOfDayTgtLoad,currentLoadFactor,currentTgtLoad,bookingToday,bookingLastHour,hardAnchorFare,strategyFare,lastSellingFare,profileFare,lastSevenAvgFare,upsell,anchorFare,OpenRBD,SellingFare,Channel,HowDetermined,RunId,MktFare_Min,AirlineCode_Min,FlightNumber_Min,MktFare_Max,AirlineCode_Max,FlightNumber_Max,criteria,fareOffset,TimeRange,startTime,endTime,Backstop,autoBackstop,StrategyReference,dlfBand,endOfDaydlfBand,ndoBand,overBookingCount,recommendedActions,allocationStatus,status,w0Flag
BLR,DEL,1453,08/03/2023,125.0,test,125.28,71.83908045977012,71.83908045977012,-3.953919540229889,133.98,75.793,131.87982,5,5,5452.0,5345.0,NA,NA,NA,NA,5345.0,V9,5345.0,B2C,Unable to Match Mkt - B2C allocation at extreme value,Test12345,5354,6E,6.00E-122,10879,UK,UK-810,MIN,-2,FR,00:00,23:59,0.0,NA,Strategy_1,6,2,2,0.0,NO action required,1,Normal AU allocation,0
BLR,DEL,1453,08/03/2023,125.0,test,125.28,71.83908045977012,71.83908045977012,-3.953919540229889,133.98,75.793,131.87982,5,5,5910.0,5910.0,NA,NA,NA,NA,5910.0,ZJ,5910.0,B2B,Unable to Match Mkt - B2B allocation at extreme value,Test12345,5301,I5,I5-741,10509,UK,UK-810,MIN,-2,FR,00:00,23:59,0.0,NA,Strategy_1,6,2,2,0.0,NO action required,1,Normal AU allocation,0
BLR,DEL,1454,08/04/2023,128.0,test,118.32000000000001,73.5632183908046,73.5632183908046,4.8388183908045885,125.28,68.7244,119.58045600000001,5,5,11015.0,5452.0,NA,NA,NA,0,5452.0,V8,5452.0,B2C,Pre10_3_3_A_AllocationY_Startegy_fare_UpsellN,Test12345,5354,6E,6.00E-122,10879,UK,UK-810,MIN,0,TR,00:00,23:59,0.0,NA,Strategy_1,3,3,3,0.0,NO action required,1,Normal AU allocation,0
BLR,DEL,1454,08/04/2023,128.0,test,118.32000000000001,73.5632183908046,73.5632183908046,4.8388183908045885,125.28,68.7244,119.58045600000001,5,5,NA,5910.0,4480.0,NA,NA,NA,NA,NA,NA,B2B,Pre10_3_3_C_NA,Test12345,5301,I5,I5-741,10509,UK,UK-810,MIN,0,TR,00:00,23:59,0.0,NA,Strategy_1,3,3,3,0.0,NO action required,1,Normal AU allocation,0
BLR,DEL,1455,08/05/2023,135.0,test,111.36,77.58620689655173,77.58620689655173,12.86180689655172,118.32000000000001,64.7244,112.620456,5,5,5452.0,12085.0,NA,NA,NA,0,5452.0,V8,5452.0,B2C,Pre10_5_5_A_AllocationY_harAnchorfare_UpsellN,Test12345,5354,6E,6.00E-122,10879,UK,UK-810,MAX,3,FR,00:00,23:59,0.0,NA,Strategy_1,5,5,3,0.0,NO action required,1,Normal AU allocation,0
BLR,DEL,1455,08/05/2023,135.0,test,111.36,77.58620689655173,77.58620689655173,12.86180689655172,118.32000000000001,64.7244,112.620456,5,5,NA,NA,4480.0,NA,NA,7633.0,NA,NA,NA,B2B,Pre10_5_5_C_NA,Test12345,5301,I5,I5-741,10509,UK,UK-810,MAX,3,FR,00:00,23:59,0.0,NA,Strategy_1,5,5,3,0.0,Push prices UP,1,Normal AU allocation,0
BLR,DEL,1456,08/06/2023,93.0,test,104.39999999999999,53.44827586206896,53.44827586206896,-8.346524137931032,111.36,61.794799999999995,107.52295199999999,5,5,5877.0,5345.0,NA,NA,NA,NA,5345.0,V9,5345.0,B2C,Unable to Match Mkt - B2C allocation at extreme value,Test12345,5354,6E,6.00E-122,10879,UK,UK-810,MIN,-2,AR,07:00,22:00,0.0,NA,Strategy_1,1,1,3,0.0,NO action required,1,Normal AU allocation,0
BLR,DEL,1456,08/06/2023,93.0,test,104.39999999999999,53.44827586206896,53.44827586206896,-8.346524137931032,111.36,61.794799999999995,107.52295199999999,5,5,5910.0,5910.0,NA,NA,NA,NA,5910.0,ZJ,5910.0,B2B,Unable to Match Mkt - B2B allocation at extreme value,Test12345,5301,I5,I5-741,10509,UK,UK-810,MIN,-2,AR,07:00,22:00,0.0,NA,Strategy_1,1,1,3,0.0,NO action required,1,Normal AU allocation,0
BLR,DEL,1457,08/07/2023,122.0,test,98.30999999999999,70.11494252873564,70.11494252873564,12.98109252873565,104.39999999999999,57.13384999999999,99.41289899999998,5,5,5452.0,12085.0,3020.0,NA,NA,0,5452.0,V8,5452.0,B2C,Pre10_5_5_A_AllocationY_harAnchorfare_UpsellN,Test12345,5354,6E,6E-861,10879,UK,UK-810,MAX,3,FR,00:00,23:59,0.0,NA,Strategy_1,5,5,3,0.0,NO action required,1,Normal AU allocation,0
BLR,DEL,1457,08/07/2023,122.0,test,98.30999999999999,70.11494252873564,70.11494252873564,12.98109252873565,104.39999999999999,57.13384999999999,99.41289899999998,5,5,NA,NA,4480.0,NA,NA,5910.0,NA,NA,NA,B2B,Pre10_5_5_C_NA,Test12345,5301,I5,I5-741,10509,UK,UK-810,MAX,3,FR,00:00,23:59,0.0,NA,Strategy_1,5,5,3,0.0,Push prices UP,1,Normal AU allocation,0
BLR,DEL,1551,08/01/2023,123.0,test,144.42,70.6896551724138,70.6896551724138,-20.666416041829038,165.29999999999998,91.35607121424283,158.95956391278253,5,5,7341.0,5345.0,8020.0,NA,NA,NA,5345.0,V9,5345.0,B2C,Unable to Match Mkt - B2C allocation at extreme value,Test12345,5354,6E,6E-871,9829,UK,UK-810,MIN,-2,FR,10:00,23:59,0.0,NA,Strategy_1,0,0,0,0.0,NO action required,1,Normal AU allocation,0
BLR,DEL,1551,08/01/2023,123.0,test,144.42,70.6896551724138,70.6896551724138,-20.666416041829038,165.29999999999998,91.35607121424283,158.95956391278253,5,5,6830.0,5910.0,3480.0,NA,NA,NA,5910.0,ZJ,5910.0,B2B,Unable to Match Mkt - B2B allocation at extreme value,Test12345,5301,I5,I5-1532,9482,UK,UK-810,MIN,-2,FR,10:00,23:59,0.0,NA,Strategy_1,0,0,0,0.0,Pull prices DOWN,1,Normal AU allocation,0
BLR,DEL,1552,08/02/2023,56.0,test,133.98,32.18390804597701,32.18390804597701,-49.36769195402298,144.42,81.5516,141.89978399999998,5,5,NA,5345.0,3020.0,NA,NA,NA,5345.0,V9,5345.0,B2C,Unable to Match Mkt - B2C allocation at extreme value,Test12345,5354,6E,6.00E-122,5368,AI,AI-503,MINO,-2,FR,00:00,23:59,0.0,NA,Strategy_6,0,0,1,0.0,NO action required,1,Normal AU allocation,0
BLR,DEL,1552,08/02/2023,56.0,test,133.98,32.18390804597701,32.18390804597701,-49.36769195402298,144.42,81.5516,141.89978399999998,5,5,NA,NA,4480.0,NA,NA,NA,10509,NA,NA,B2B,Market Fare higher than Z0 levels - skipping B2B allocation,Test12345,5301,I5,I5-741,10509,UK,UK-810,MAX,-2,FR,00:00,23:59,0.0,NA,Strategy_6,0,0,1,0.0,NO action required,1,Normal AU allocation,0
BLR,DEL,1553,08/03/2023,125.0,test,125.28,71.83908045977012,71.83908045977012,-3.953919540229889,133.98,75.793,131.87982,5,5,5452.0,5345.0,3020.0,NA,NA,NA,5345.0,V9,5345.0,B2C,Unable to Match Mkt - B2C allocation at extreme value,Test12345,5354,6E,6.00E-122,10879,UK,UK-810,MIN,-2,FR,00:00,23:59,0.0,NA,Strategy_1,6,2,2,0.0,NO action required,1,Normal AU allocation,0
BLR,DEL,1553,08/03/2023,125.0,test,125.28,71.83908045977012,71.83908045977012,-3.953919540229889,133.98,75.793,131.87982,5,5,5910.0,5910.0,4480.0,NA,NA,NA,5910.0,ZJ,5910.0,B2B,Unable to Match Mkt - B2B allocation at extreme value,Test12345,5301,I5,I5-741,10509,UK,UK-810,MIN,-2,FR,00:00,23:59,0.0,NA,Strategy_1,6,2,2,0.0,NO action required,1,Normal AU allocation,0
BLR,DEL,1554,08/04/2023,128.0,test,118.32000000000001,88.88888888888889,88.88888888888889,4.8388183908045885,125.28,68.7244,119.58045600000001,5,5,11015.0,5452.0,3020.0,NA,NA,0,5452.0,V8,5452.0,B2C,Pre10_3_3_A_AllocationY_TolerenceHit_hardanchorfare_Upsold_Last_sold_fare_UpsellN -Overbooking,Test12345,5354,6E,6.00E-122,10879,UK,UK-810,MIN,0,TR,00:00,23:59,0.0,NA,Strategy_1,3,3,3,30.0,NO action required,1,Normal AU allocation,0
BLR,DEL,1554,08/04/2023,128.0,test,118.32000000000001,88.88888888888889,88.88888888888889,4.8388183908045885,125.28,68.7244,119.58045600000001,5,5,NA,5910.0,4480.0,NA,NA,NA,NA,NA,NA,B2B,B2B allocation zero Overbooking -Overbooking,Test12345,5301,I5,I5-741,10509,UK,UK-810,MIN,0,TR,00:00,23:59,0.0,NA,Strategy_1,3,3,3,30.0,NO action required,1,Normal AU allocation,0
BLR,DEL,1555,08/05/2023,135.0,test,111.36,87.66233766233766,87.66233766233766,12.86180689655172,118.32000000000001,64.7244,112.620456,5,5,5452.0,12085.0,3020.0,NA,NA,0,5452.0,V8,5452.0,B2C,Pre10_5_5_A_AllocationY_harAnchorfare_UpsellN -Overbooking,Test12345,5354,6E,6.00E-122,10879,UK,UK-810,MAX,3,FR,00:00,23:59,0.0,NA,Strategy_1,5,5,3,20.0,NO action required,1,Normal AU allocation,0
BLR,DEL,1555,08/05/2023,135.0,test,111.36,87.66233766233766,87.66233766233766,12.86180689655172,118.32000000000001,64.7244,112.620456,5,5,NA,NA,4480.0,NA,NA,7633.0,NA,NA,NA,B2B,B2B allocation zero Overbooking -Overbooking,Test12345,5301,I5,I5-741,10509,UK,UK-810,MAX,3,FR,00:00,23:59,0.0,NA,Strategy_1,5,5,3,20.0,Push prices UP,1,Normal AU allocation,0
BLR,DEL,1556,08/06/2023,93.0,test,104.39999999999999,69.40298507462687,69.40298507462687,-8.346524137931032,111.36,61.794799999999995,107.52295199999999,5,5,5877.0,5345.0,3020.0,NA,NA,NA,5345.0,V9,5345.0,B2C,Unable to Match Mkt - B2C allocation at extreme value -Overbooking,Test12345,5354,6E,6.00E-122,10879,UK,UK-810,MIN,-2,AR,07:00,22:00,0.0,NA,Strategy_1,1,1,3,40.0,NO action required,1,Normal AU allocation,0
BLR,DEL,1556,08/06/2023,93.0,test,104.39999999999999,69.40298507462687,69.40298507462687,-8.346524137931032,111.36,61.794799999999995,107.52295199999999,5,5,5910.0,5910.0,4480.0,NA,NA,NA,NA,NA,NA,B2B,B2B allocation zero Overbooking -Overbooking,Test12345,5301,I5,I5-741,10509,UK,UK-810,MIN,-2,AR,07:00,22:00,0.0,NA,Strategy_1,1,1,3,40.0,NO action required,1,Normal AU allocation,0
BLR,DEL,1557,08/07/2023,122.0,test,79.1,87.14285714285714,70.11494252873564,28.85225714285715,84.0,58.29059999999999,81.60683999999999,5,5,NA,12085.0,3020.0,NA,NA,0,12085.0,Q4,12085.0,B2C,Post10_6_6_A_AllocationY_TolerenceHit_Upsold_Last_sold_fare_UpsellN,Test12345,5354,6E,6E-861,10879,UK,UK-810,MAX,3,FR,00:00,23:59,0.0,NA,Strategy_1,6,6,3,-34.0,NO action required,1,Normal AU allocation,0
BLR,DEL,1557,08/07/2023,122.0,test,79.1,87.14285714285714,70.11494252873564,28.85225714285715,84.0,58.29059999999999,81.60683999999999,5,5,NA,NA,4480.0,NA,NA,NA,NA,NA,NA,B2B,Post10_6_6_C_NA,Test12345,5301,I5,I5-741,10509,UK,UK-810,MAX,3,FR,00:00,23:59,0.0,NA,Strategy_1,6,6,3,-34.0,Push prices UP,1,Normal AU allocation,0
AMD,GWL,1558,08/01/2023,93.0,test,144.42,69.40298507462687,69.40298507462687,-41.55172413793103,165.29999999999998,95.0,165.29999999999998,5,5,NA,5345.0,3020.0,NA,NA,NA,5345.0,V9,5345.0,B2C,Unable to Match Mkt - B2C allocation at extreme value -Overbooking,Test12345,2000,6E,6E-6813,2000,6E,6E-6819,MIN,-2,FR,10:00,23:59,0.0,NA,Strategy_1,0,0,0,40.0,Pull prices DOWN,1,Normal AU allocation,0
AMD,GWL,1558,08/01/2023,93.0,test,144.42,69.40298507462687,69.40298507462687,-41.55172413793103,165.29999999999998,95.0,165.29999999999998,5,5,5910.0,5910.0,4480.0,NA,NA,NA,NA,NA,NA,B2B,B2B allocation zero Overbooking -Overbooking,Test12345,1250,6E,6E-6823,3800,6E,6E-6821,MIN,-2,FR,10:00,23:59,0.0,NA,Strategy_1,0,0,0,40.0,NO action required,1,Normal AU allocation,0
GWL,AMD,1559,08/02/2023,122.0,test,133.98,70.11494252873564,70.11494252873564,-10.686057471264366,144.42,80.801,140.59374,5,5,NA,5345.0,NA,NA,NA,NA,5345.0,V9,5345.0,B2C,Unable to Match Mkt - B2C allocation at extreme value,Test12345,2000,6E,6E-6813,2000,6E,6E-6813,MINO,-2,FR,00:00,23:59,0.0,NA,Strategy_6,1,1,1,0.0,NO action required,1,Normal AU allocation,0
GWL,AMD,1559,08/02/2023,122.0,test,133.98,70.11494252873564,70.11494252873564,-10.686057471264366,144.42,80.801,140.59374,5,5,NA,5910.0,NA,NA,NA,NA,5910.0,ZJ,5910.0,B2B,Unable to Match Mkt - B2B allocation at extreme value,Test12345,1250,6E,6E-6823,3800,6E,6E-6821,MAX,-2,FR,00:00,23:59,0.0,NA,Strategy_6,1,1,1,0.0,NO action required,1,Normal AU allocation,0
BOM,DEL,1220,08/01/2023,171.0,test,144.42,98.27586206896551,98.27586206896551,3.2758620689655182,165.29999999999998,95.0,165.29999999999998,5,5,4764.0,4764.0,NA,NA,NA,0,4764.0,U9,4764.0,B2C,Post10_4_3_A_AllocationY_harAnchorfare_UpsellN,Test12345,4754,6E,6E-5113,5857,UK,UK-902,MIN,0,TR,10:00,17:00,0.0,NA,Strategy_1,4,3,0,0.0,NO action required,1,Normal AU allocation,0
BOM,DEL,1220,08/01/2023,171.0,test,144.42,98.27586206896551,98.27586206896551,3.2758620689655182,165.29999999999998,95.0,165.29999999999998,5,5,NA,4961.0,5930.0,NA,NA,4961.0,NA,NA,NA,B2B,Post10_4_3_C_NA,Test12345,4729,6E,6E-5113,5709,AI,AI-687,MIN,0,TR,10:00,17:00,0.0,NA,Strategy_1,4,3,0,0.0,NO action required,1,Normal AU allocation,0
BOM,DEL,1220,08/02/2023,140.0,test,133.98,80.45977011494253,80.45977011494253,1.1473701149425364,144.42,79.3124,138.00357599999998,5,5,6673.0,4764.0,NA,NA,NA,0,4764.0,U9,4764.0,B2C,Post10_5_3_A_AllocationY_Startegy_fare_UpsellN,Test12345,4754,6E,6E-5113,6539,UK,UK-902,MIN,0,TR,10:00,17:00,0.0,NA,Strategy_1,5,3,1,0.0,NO action required,1,Normal AU allocation,0
BOM,DEL,1220,08/02/2023,140.0,test,133.98,80.45977011494253,80.45977011494253,1.1473701149425364,144.42,79.3124,138.00357599999998,5,5,NA,4961.0,3630.0,NA,NA,4961.0,NA,NA,NA,B2B,Post10_5_3_C_NA,Test12345,4729,AI,AI-809,4729,AI,AI-687,MIN,0,TR,10:00,17:00,0.0,NA,Strategy_1,5,3,1,0.0,NO action required,1,Normal AU allocation,0
BOM,DEL,1220,08/03/2023,60.0,test,125.28,34.48275862068966,34.48275862068966,-38.422741379310345,133.98,72.9055,126.85557,5,5,4764.0,4665.0,NA,NA,NA,NA,4665.0,V1,4665.0,B2C,Post10_3_0_B_AllocationY_StrategyFare_UpsellN,Test12345,4754,6E,6E-2056,7495,UK,UK-930,MIN,-2,FR,00:00,23:59,0.0,NA,Strategy_1,3,0,2,0.0,NO action required,1,Normal AU allocation,0
BOM,DEL,1220,08/03/2023,60.0,test,125.28,34.48275862068966,34.48275862068966,-38.422741379310345,133.98,72.9055,126.85557,5,5,4961.0,4310.0,NA,NA,NA,NA,4310.0,Z3,4310.0,B2B,Post10_3_0_B_AllocationY_StrategyFare_UpsellN,Test12345,4693,SG,SG-8191,6528,UK,UK-910,MIN,-2,FR,00:00,23:59,0.0,NA,Strategy_1,3,0,2,0.0,NO action required,1,Normal AU allocation,0
BOM,DEL,1220,08/04/2023,135.0,test,118.32000000000001,77.58620689655173,77.58620689655173,8.861806896551716,125.28,68.7244,119.58045600000001,5,5,7424.0,4863.0,NA,NA,NA,0,4863.0,U7,4863.0,B2C,Post10_4_4_A_AllocationY_Startegy_fare_UpsellN,Test12345,4754,6E,6E-2326,7284,AI,AI-687,MIN,2,TR,10:00,17:00,0.0,NA,Strategy_1,4,4,3,0.0,NO action required,1,Normal AU allocation,0
BOM,DEL,1220,08/04/2023,135.0,test,118.32000000000001,77.58620689655173,77.58620689655173,8.861806896551716,125.28,68.7244,119.58045600000001,5,5,NA,5360.0,3480.0,NA,NA,NA,NA,NA,NA,B2B,Post10_4_4_C_NA,Test12345,4729,6E,6E-2326,6528,UK,UK-952,MIN,2,TR,10:00,17:00,0.0,NA,Strategy_1,4,4,3,0.0,NO action required,1,Normal AU allocation,0
BOM,DEL,1221,08/01/2023,130.0,test,144.42,74.71264367816092,74.71264367816092,-20.287356321839077,165.29999999999998,95.0,165.29999999999998,5,5,4764.0,4665.0,2500.0,NA,NA,NA,4665.0,V1,4665.0,B2C,Post10_1_0_B_AllocationY_Interpollated_Max_own_fare_UpsellN_ToleranceHit,Test12345,4751,6E,6E-2051,10000,6E,6E-2083,MIN,-2,FR,00:00,23:59,0.0,NA,Strategy_1,1,0,0,0.0,NO action required,1,Normal AU allocation,0
BOM,DEL,1221,08/01/2023,130.0,test,144.42,74.71264367816092,74.71264367816092,-20.287356321839077,165.29999999999998,95.0,165.29999999999998,5,5,4961.0,3859.0,2000.0,NA,NA,NA,3859.0,Z5,3859.0,B2B,Post10_1_0_B_AllocationY_Interpollated_Max_own_fare_UpsellN_ToleranceHit,Test12345,4300,6E,6E-6082,10000,6E,6E-5187,MIN,-2,FR,00:00,23:59,0.0,NA,Strategy_1,1,0,0,0.0,NO action required,1,Normal AU allocation,0
BOM,DEL,1221,08/02/2023,120.0,test,133.98,68.96551724137932,68.96551724137932,-9.12108275862068,144.42,78.08659999999999,135.87068399999998,5,5,6673.0,4474.0,2350.0,NA,NA,NA,4474.0,V9,4474.0,B2C,Unable to Match Mkt - B2C allocation at extreme value,Test12345,3800,SG,SG-8191,10000,UK,UK-950,MIN,-2,FR,00:00,23:59,0.0,NA,Strategy_1,1,1,1,0.0,NO action required,1,Normal AU allocation,0
BOM,DEL,1221,08/02/2023,120.0,test,133.98,68.96551724137932,68.96551724137932,-9.12108275862068,144.42,78.08659999999999,135.87068399999998,5,5,4961.0,4310.0,2840.0,NA,NA,NA,4310.0,Z3,4310.0,B2B,Post10_1_1_B_AllocationY_Interpollated_Max_own_fare_UpsellN_ToleranceHit,Test12345,4729,6E,6E-2111,5100,SG,SG-158,MIN,-2,FR,00:00,23:59,0.0,NA,Strategy_1,1,1,1,0.0,NO action required,1,Normal AU allocation,0
BOM,DEL,1221,08/03/2023,110.0,test,125.28,63.2183908045977,63.2183908045977,-9.6871091954023,133.98,72.9055,126.85557,5,5,5975.0,4665.0,2200.0,NA,NA,NA,4665.0,V1,4665.0,B2C,Post10_1_1_B_AllocationY_Interpollated_Max_own_fare_UpsellN_ToleranceHit,Test12345,4754,6E,6E-2056,7495,UK,UK-930,MIN,-2,FR,00:00,23:59,0.0,NA,Strategy_1,1,1,2,0.0,NO action required,1,Normal AU allocation,0
BOM,DEL,1221,08/03/2023,110.0,test,125.28,63.2183908045977,63.2183908045977,-9.6871091954023,133.98,72.9055,126.85557,5,5,NA,4310.0,2100.0,NA,NA,NA,4310.0,Z3,4310.0,B2B,Post10_1_1_B_AllocationY_Interpollated_Max_own_fare_UpsellN,Test12345,4693,SG,SG-8191,6528,UK,UK-910,MIN,-2,FR,00:00,23:59,0.0,NA,Strategy_1,1,1,2,0.0,NO action required,1,Normal AU allocation,0
BOM,DEL,1221,08/04/2023,100.0,test,118.32000000000001,57.47126436781609,57.47126436781609,-11.25313563218392,125.28,68.7244,119.58045600000001,5,5,7424.0,4665.0,2050.0,NA,NA,NA,4665.0,V1,4665.0,B2C,Post10_1_1_B_AllocationY_Interpollated_Max_own_fare_UpsellN_ToleranceHit,Test12345,4754,6E,6E-2326,8492,UK,UK-988,MIN,-2,AR,07:00,22:00,0.0,NA,Strategy_1,1,1,3,0.0,NO action required,1,Normal AU allocation,0
BOM,DEL,1221,08/04/2023,100.0,test,118.32000000000001,57.47126436781609,57.47126436781609,-11.25313563218392,125.28,68.7244,119.58045600000001,5,5,NA,4310.0,1360.0,NA,NA,NA,4310.0,Z3,4310.0,B2B,Post10_1_1_B_AllocationY_Interpollated_Max_own_fare_UpsellN,Test12345,4693,SG,SG-158,8165,UK,UK-988,MIN,-2,AR,07:00,22:00,0.0,NA,Strategy_1,1,1,3,0.0,NO action required,1,Normal AU allocation,0
BOM,DEL,1221,08/05/2023,90.0,test,111.36,51.724137931034484,51.724137931034484,-13.000262068965519,118.32000000000001,64.7244,112.620456,5,5,7424.0,4665.0,1900.0,NA,NA,NA,4665.0,V1,4665.0,B2C,Post10_1_1_B_AllocationY_Interpollated_Max_own_fare_UpsellN_ToleranceHit,Test12345,4754,6E,6E-2051,7284,AI,AI-816,MIN,-2,AR,07:00,22:00,0.0,NA,Strategy_1,1,1,3,0.0,NO action required,1,Normal AU allocation,0
BOM,DEL,1221,08/05/2023,90.0,test,111.36,51.724137931034484,51.724137931034484,-13.000262068965519,118.32000000000001,64.7244,112.620456,5,5,NA,4310.0,620.0,NA,NA,NA,4310.0,Z3,4310.0,B2B,Post10_1_1_B_AllocationY_Interpollated_Max_own_fare_UpsellN,Test12345,4693,SG,SG-158,6528,UK,UK-952,MIN,-2,AR,07:00,22:00,0.0,NA,Strategy_1,1,1,3,0.0,NO action required,1,Normal AU allocation,0
BOM,DEL,1221,08/06/2023,80.0,test,104.39999999999999,45.97701149425287,45.97701149425287,-14.747388505747129,111.36,60.7244,105.660456,5,5,4764.0,4665.0,1750.0,NA,NA,NA,4665.0,V1,4665.0,B2C,Post10_1_1_B_AllocationY_Interpollated_Max_own_fare_UpsellN_ToleranceHit,Test12345,4754,6E,6E-5113,7442,UK,UK-902,MIN,-2,AR,07:00,22:00,0.0,NA,Strategy_1,1,1,3,0.0,NO action required,1,Normal AU allocation,0
BOM,DEL,1221,08/06/2023,80.0,test,104.39999999999999,45.97701149425287,45.97701149425287,-14.747388505747129,111.36,60.7244,105.660456,5,5,NA,4310.0,1000.0,NA,NA,NA,4310.0,Z3,4310.0,B2B,Post10_1_1_B_AllocationY_Interpollated_Max_own_fare_UpsellN,Test12345,4693,SG,SG-8191,6528,UK,UK-952,MIN,-2,AR,07:00,22:00,0.0,NA,Strategy_1,1,1,3,0.0,NO action required,1,Normal AU allocation,0
BOM,DEL,1221,08/07/2023,70.0,test,98.30999999999999,40.229885057471265,40.229885057471265,-16.90396494252872,104.39999999999999,57.13384999999999,99.41289899999998,5,5,4965.0,4665.0,1600.0,NA,NA,NA,4665.0,V1,4665.0,B2C,Post10_0_0_B_AllocationY_Interpollated_Max_own_fare_UpsellN_ToleranceHit,Test12345,4754,6E,6E-2398,6592,UK,UK-930,MIN,-2,AR,07:00,22:00,0.0,NA,Strategy_1,0,0,3,0.0,NO action required,1,Normal AU allocation,0
BOM,DEL,1221,08/07/2023,70.0,test,98.30999999999999,40.229885057471265,40.229885057471265,-16.90396494252872,104.39999999999999,57.13384999999999,99.41289899999998,5,5,NA,4310.0,1000.0,NA,NA,NA,4310.0,Z3,4310.0,B2B,Post10_0_0_B_AllocationY_Interpollated_Max_own_fare_UpsellN,Test12345,4693,SG,SG-8191,6309,UK,UK-930,MIN,-2,AR,07:00,22:00,0.0,NA,Strategy_1,0,0,3,0.0,NO action required,1,Normal AU allocation,0
BOM,DEL,1230,09/01/2023,150.0,test,41.040000006,86.20689655172413,86.20689655172413,62.620689651724135,41.399999916000006,23.637599990600002,41.129423983644,5,5,NA,8075.0,3020.0,NA,NA,0,8075.0,R1,8075.0,B2C,Post10_6_6_A_AllocationY_TolerenceHit_Upsold_Last_sold_fare_UpsellN,Test12345,619,SG,SG-8136,7442,UK,UK-986,MAX,2,FR,00:00,23:59,0.0,NA,Strategy_1,6,6,6,0.0,NO action required,1,Normal AU allocation,0
BOM,DEL,1230,09/01/2023,150.0,test,41.040000006,86.20689655172413,86.20689655172413,62.620689651724135,41.399999916000006,23.637599990600002,41.129423983644,5,5,NA,NA,4480.0,NA,NA,NA,NA,NA,NA,B2B,Post10_6_6_C_NA,Test12345,4693,SG,SG-710,15328,6E,6E-6813,MAX,2,FR,00:00,23:59,0.0,NA,Strategy_1,6,6,6,0.0,Push prices UP,1,Normal AU allocation,0
BOM,DEL,1230,09/02/2023,140.0,test,40.320000012,80.45977011494253,80.45977011494253,57.28735631494253,41.040000006,23.30383448856,40.5486720100944,5,5,NA,7825.0,3020.0,NA,NA,0,7825.0,R2,7825.0,B2C,Post10_6_6_A_AllocationY_TolerenceHit_Upsold_Last_sold_fare_UpsellN,Test12345,1619,SG,SG-8136,7284,AI,AI-816,MAX,2,FR,00:00,23:59,0.0,NA,Strategy_1,6,6,6,0.0,NO action required,1,Normal AU allocation,0
BOM,DEL,1230,09/02/2023,140.0,test,40.320000012,80.45977011494253,80.45977011494253,57.28735631494253,41.040000006,23.30383448856,40.5486720100944,5,5,NA,NA,4480.0,NA,NA,NA,NA,NA,NA,B2B,Post10_6_6_C_NA,Test12345,4693,SG,SG-710,18328,6E,6E-6813,MAX,2,FR,00:00,23:59,0.0,NA,Strategy_1,6,6,6,0.0,Push prices UP,1,Normal AU allocation,0
BOM,DEL,1230,09/03/2023,130.0,test,39.600000018,74.71264367816092,74.71264367816092,51.95402297816092,40.320000012,22.918096560740004,39.877488015687604,5,5,NA,6225.0,3890.0,NA,NA,0,6225.0,T1,6225.0,B2C,Post10_6_6_A_AllocationY_TolerenceHit_Upsold_Last_sold_fare_UpsellN,Test12345,4754,6E,6E-2111,5919,AI,AI-860,MAX,2,FR,00:00,23:59,0.0,NA,Strategy_1,6,6,6,0.0,NO action required,1,Normal AU allocation,0
BOM,DEL,1230,09/03/2023,130.0,test,39.600000018,74.71264367816092,74.71264367816092,51.95402297816092,40.320000012,22.918096560740004,39.877488015687604,5,5,NA,NA,5930.0,NA,NA,NA,NA,NA,NA,B2B,Post10_6_6_C_NA,Test12345,4693,SG,SG-8191,16000,AI,AI-442,MAX,2,FR,00:00,23:59,0.0,NA,Strategy_1,6,6,6,0.0,Push prices UP,1,Normal AU allocation,0
BOM,DEL,1230,09/04/2023,120.0,test,38.880000024,68.96551724137932,68.96551724137932,46.62068964137931,39.600000018,22.53049656397,39.2030640213078,5,5,NA,6225.0,5310.0,NA,NA,0,6225.0,T1,6225.0,B2C,Post10_6_6_A_AllocationY_TolerenceHit_Upsold_Last_sold_fare_UpsellN,Test12345,549,SG,SG-8136,5919,AI,AI-860,MAX,2,FR,00:00,23:59,0.0,NA,Strategy_1,6,6,6,0.0,NO action required,1,Normal AU allocation,0
BOM,DEL,1230,09/04/2023,120.0,test,38.880000024,68.96551724137932,68.96551724137932,46.62068964137931,39.600000018,22.53049656397,39.2030640213078,5,5,NA,NA,3630.0,NA,NA,NA,NA,NA,NA,B2B,Post10_6_6_C_NA,Test12345,14000,6E,6E-6813,14000,6E,6E-6813,MAX,2,FR,00:00,23:59,0.0,NA,Strategy_1,6,6,6,0.0,Push prices UP,1,Normal AU allocation,0
